ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	SOURCE_FORM	CLPA	CONCEPTICON_ID	GLOTTOLOG
3408	Spanish	stone	pjeðɾa	p j e ð ɾ a	938	'pjeðɾa	291 570 1089 419 66 997	857	stan1288
3409	English	stone	stəʊn	s t əu n	311	stəʊn	89 120 1036 107	857	stan1293
3410	Danish	stone	sd̥ʰen	s d̥ʰ e n	311	sd̥ʰen	89 118 1089 107	857	dani1285
3411	Dutch_List	stone	sten	s t e n	311	sten	89 120 1089 107	857	dutc1256
3412	French	stone	pjɛʀ	p j ɛ ʀ	938	pjɛʀ	291 570 1121 767	857	stan1290
3413	Urdu	stone	pət̪ʰːəɾ	p ə tʰ ə ɾ	831	pət̪ʰːəɾ	291 1022 138 1022 66	857	urdu1245
3414	Bihari	stone	patʰər	p a tʰ ə r	831	pathər	291 997 138 1022 153	857	mait1250
3415	Catalan	stone	ɾɔk	ɾ ɔ k	3534	ɾɔk	66 916 838	857	stan1289
3416	Oriya	stone	pɔtʰɔrɔo	p ɔ tʰ ɔ r ɔ o	831	pɔthɔrɔo	291 916 138 916 153 916 887	857	oriy1255
3417	Oriya	stone	goɽi	ɡ o ɽ i	488	goṛi	831 887 703 1076	857	oriy1255
3418	Marathi	stone	dəgəɖ	d ə ɡ ə ɖ	1819	'dəgəɖ	145 1022 831 1022 721	857	mara1378
#
3419	Armenian_Mod	straight	uʁiʁ	u ʁ i ʁ	3489	uˈʁiʁ	868 739 1076 739	1404	nucl1235
3420	Breton_ST	straight	ɛ̃wn	ɛ̃ w n	1068	ɛ̃wn	1123 462 107	1404	bret1244
3421	Catalan	straight	rɛktə	r ɛ k t ə	312	'rɛktə	153 1121 838 120 1022	1404	stan1289
3422	Czech	straight	pr̝iːmiː	p r iː m iː	1292	pr̝̊iːmiː	291 153 1068 241 1068	1404	czec1258
3423	German	straight	gəraːdə	ɡ ə r aː d ə	1445	gə'ra:də	831 1022 153 1004 145 1022	1404	stan1295
3424	Italian	straight	diritto	d i r i tː o	312	di'ritto	145 1076 153 1076 130 887	1404	ital1282
3425	Swedish	straight	rɑːk	r ɑː k	312	rɑ:k	153 954 838	1404	swed1254
3426	Danish	straight	liːə	l iː ə	3493	ˈli:ə	554 1068 1022	1404	dani1285
3427	Dutch_List	straight	rɛχt	r ɛ χ t	312	rɛχt	153 1121 748 120	1404	dutc1256
3428	English	straight	streɪt	s t r eɪ t	3494	streɪt	89 120 153 1108 120	1404	stan1293
3429	French	straight	dʀwɑ	d ʀ w ɑ	312	dʀwɑ	145 767 462 952	1404	stan1290
3430	Greek_Mod	straight	isço̞s	i s ç o̞ s	1547	ˈisço̞s	1076 89 583 878 89	1404	mode1248
3431	Marathi	straight	səɾəɭ	s ə ɾ ə ɭ	3495	'səɾəɭ	89 1022 66 1022 708	1404	mara1378
3432	Polish	straight	prɔstɨ	p r ɔ s t ɨ	1245	ˈprɔstɨ	291 153 916 89 120 983	1404	poli1260
3433	Portuguese_ST	straight	diɾɐjtu	d i ɾ ɐ j t u	312	diˈɾɐjtu	145 1076 66 986 570 120 868	1404	port1283
3434	Russian	straight	prʲamoj	p rʲ a m o j	1292	prʲa'moj	291 164 997 241 887 570	1404	russ1263
3435	Urdu	straight	sid̪ʰə	s i d̪ʰ ə	1617	sid̪ʰə	89 1076 381 1022	1404	urdu1245
3436	Bihari	straight	sojh	s o j h	832	sojh	89 887 570 405	1404	mait1250
3437	Oriya	straight	sidʱa	s i d̤ a	1617	sidha	89 1076 119 997	1404	oriy1255
3438	Spanish	straight	rekto	r e k t o	312	'rekto	153 1089 838 120 887	1404	stan1288
3439	Swedish	straight	rɛːt	r ɛː t	312	rɛ:t	153 1117 120	1404	swed1254
3440	Catalan	straight	dɾɛt	d ɾ ɛ t	312	dɾɛt	145 66 1121 120	1404	stan1289
#
3441	Urdu	suck	ʧusnə	tʃ u s n ə	833	ʧusnə	651 868 89 107 1022	1421	urdu1245
3442	Armenian_Mod	suck	ʦəʦɛl	ts ə ts ɛ l	652	ʦəˈʦɛl	15 1022 15 1121 554	1421	nucl1235
3443	Breton_ST	suck	sỹːnʲ	s ỹː ɲ	313	'sỹ:nʲ	89 1048 595	1421	bret1244
3444	Czech	suck	saːt	s aː t	313	saːt	89 1004 120	1421	czec1258
3445	Catalan	suck	ʃukɫa	ʃ u k lˠ a	2990	ʃukˈɫa, tʃupˈɫaɾ	683 868 838 549 997	1421	stan1289
3446	German	suck	zaugn̩	z au ɡ n̩	313	'za‿ugn̩	80 1033 831 97	1421	stan1295
3447	Italian	suck	sukkjare	s u kː j a r e	313	suk'kjare	89 868 832 570 997 153 1089	1421	ital1282
3448	Swedish	suck	sʉːga	s ʉː ɡ a	313	'sʉ:ga	89 966 831 997	1421	swed1254
3449	Danish	suck	suːə	s uː ə	313	ˈsu:ə	89 860 1022	1421	dani1285
3450	Dutch_List	suck	zœyɣən	z œi ɣ ə n	313	'zœyɣə(n)	80 1063 780 1022 107	1421	dutc1256
3451	English	suck	sʌk	s ʌ k	313	sʌk	89 960 838	1421	stan1293
3452	French	suck	syse	s y s e	313	syse	89 1047 89 1089	1421	stan1290
3453	Marathi	suck	tsokʰɳe	t s o kʰ ɳ e	833	'tsokʰɳe	120 89 887 820 711 1089	1421	mara1378
3454	Polish	suck	ssaʨ	sː a tɕ	313	ˈssaʨ	72 997 200	1421	poli1260
3455	Portuguese_ST	suck	ʃupaɾ	ʃ u p a ɾ	2989	ʃuˈpaɾ	683 868 291 997 66	1421	port1283
3456	Russian	suck	sosatʲ	s o s a tʲ	313	so'satʲ	89 887 89 997 115	1421	russ1263
3457	Spanish	suck	ʧupaɾ	tʃ u p a ɾ	2989	ʧu'paɾ	651 868 291 997 66	1421	stan1288
3458	Bihari	suck	cusəb	c u s ə b	833	cusəb	606 868 89 1022 257	1421	mait1250
3459	Breton_ST	suck	dẽːnã	d ẽː n ã	2986	'dẽ:nã	145 1096 107 1014	1421	bret1244
3460	Oriya	suck	čusiba	tʃ u s i b a	833	čusiba	651 868 89 1076 257 997	1421	oriy1255
3461	Greek_Mod	suck	ro̞fo̞	r o̞ f o̞	1548	ro̞ˈfo̞	153 878 452 878	1421	mode1248
3462	Portuguese_ST	suck	suɡaɾ	s u ɡ a ɾ	313	suˈɡaɾ	89 868 831 997 66	1421	port1283
#
3463	Urdu	sun	suɾəʤ	s u ɾ ə dʒ	314	suɾəʤ	89 868 66 1022 655	1343	urdu1245
3464	Armenian_Mod	sun	ɑɾɛv	ɑ ɾ ɛ v	653	ɑˈɾɛv	952 66 1121 451	1343	nucl1235
3465	Breton_ST	sun	ɛwl	ɛ w l	314	ɛwl	1121 462 554	1343	bret1244
3466	Catalan	sun	sɔɫ	s ɔ lˠ	314	sɔɫ	89 916 549	1343	stan1289
3467	Czech	sun	slʊntsɛ	s l ʊ n t s ɛ	314	slʊntsɛ	89 554 904 107 120 89 1121	1343	czec1258
3468	German	sun	zɔnə	z ɔ n ə	314	'zɔnə	80 916 107 1022	1343	stan1295
3469	Italian	sun	sole	s o l e	314	'sole	89 887 554 1089	1343	ital1282
3470	Swedish	sun	suːl	s uː l	314	suːl	89 860 554	1343	swed1254
3471	Danish	sun	sol	s o l	314	sol	89 887 554	1343	dani1285
3472	Dutch_List	sun	zɔn	z ɔ n	314	zɔn	80 916 107	1343	dutc1256
3473	English	sun	sʌn	s ʌ n	314	sʌn	89 960 107	1343	stan1293
3474	French	sun	sɔlɛj	s ɔ l ɛ j	314	sɔlɛj	89 916 554 1121 570	1343	stan1290
3475	Greek_Mod	sun	iʎo̞s	i ʎ o̞ s	314	ˈiʎo̞s	1076 588 878 89	1343	mode1248
3476	Marathi	sun	suːɾjə	s uː ɾ j ə	314	'su:ɾjə	89 860 66 570 1022	1343	mara1378
3477	Polish	sun	swɔɲʦɛ	s w ɔ ɲ ts ɛ	314	ˈswɔɲʦɛ	89 462 916 595 15 1121	1343	poli1260
3478	Portuguese_ST	sun	sɔl	s ɔ l	314	sɔl	89 916 554	1343	port1283
3479	Russian	sun	solntse	s o l n t s e	314	'solntse	89 887 554 107 120 89 1089	1343	russ1263
3480	Spanish	sun	sol	s o l	314	sol	89 887 554	1343	stan1288
3481	Bihari	sun	surj	s u r j	314	surj	89 868 153 570	1343	mait1250
3482	Oriya	sun	surjyɔ	s u r j y ɔ	314	surjyɔ	89 868 153 570 1047 916	1343	oriy1255
#
3483	Urdu	swell	suʤnə	s u dʒ n ə	2993	suʤnə	89 868 655 107 1022	1573	urdu1245
3484	Armenian_Mod	swell	urɛl	u r ɛ l	654	uˈrɛl	868 153 1121 554	1573	nucl1235
3485	Catalan	swell	infla	i n f l a	3000	in'fla	1076 107 452 554 997	1573	stan1289
3486	Czech	swell	opʊxnoʊ̯t	o p ʊ x n ou t	2995	opʊxnoʊ̯t	887 291 904 778 107 898 120	1573	czec1258
3487	Breton_ST	swell	xweːzã	x w eː z ã	1069	'xwe:zã	778 462 1091 80 1014	1573	bret1244
3488	German	swell	ʃvɛlən	ʃ v ɛ l ə n	315	'ʃvɛlən	683 451 1121 554 1022 107	1573	stan1295
3489	Italian	swell	gonfjare	ɡ o n f j a r e	3000	gon'fjare	831 887 107 452 570 997 153 1089	1573	ital1282
3490	Swedish	swell	svala	s v a l a	315	'svala	89 451 997 554 997	1573	swed1254
3491	English	swell	swɛl	s w ɛ l	315	swɛl	89 462 1121 554	1573	stan1293
3492	French	swell	ɑ̃fle	ɑ̃ f l e	3000	ɑ̃fle	951 452 554 1089	1573	stan1290
3493	Greek_Mod	swell	fusko̞no̞	f u s k o̞ n o̞	2995	fuˈsko̞no̞	452 868 89 838 878 107 878	1573	mode1248
3494	Portuguese_ST	swell	ĩʃaɾ	ĩ ʃ a ɾ	3000	ĩˈʃaɾ	1078 683 997 66	1573	port1283
3495	Russian	swell	puxnutʲ	p u x n u tʲ	2995	'puxnutʲ	291 868 778 107 868 115	1573	russ1263
3496	Spanish	swell	inʧaɾse	i n tʃ a ɾ s e	3000	in'ʧaɾse	1076 107 651 997 66 89 1089	1573	stan1288
3497	Danish	swell	svulmə	s v u l m ə	315	ˈsvulmə	89 451 868 554 241 1022	1573	dani1285
3498	Dutch_List	swell	zwɛlən	z w ɛ l ə n	315	'zwɛlə(n)	80 462 1121 554 1022 107	1573	dutc1256
3499	Bihari	swell	pʰuləb	pʰ u l ə b	834	phuləb	264 868 554 1022 257	1573	mait1250
3500	Breton_ST	swell	kwẽːvĩ	k w ẽː v ĩ	1069	'kwẽ:vĩ	838 462 1096 451 1078	1573	bret1244
3501	Polish	swell	pɛ̃ʧɲɛʨ	p ɛ̃ tʃ ɲ ɛ tɕ	3600	ˈpɛ̃ʧɲɛʨ	291 1123 651 595 1121 200	1573	poli1260
3502	Oriya	swell	pʰuliba	pʰ u l i b a	834	phuliba	264 868 554 1076 257 997	1573	oriy1255
3503	Swedish	swell	pøːsa	p øː s a	315	'pø:sa	291 1050 89 997	1573	swed1254
3504	Marathi	swell	sudzɳe	s u d z ɳ e	2993	'sudzɳe	89 868 145 80 711 1089	1573	mara1378
#
3505	Urdu	swim	t̪ɛɾnə	t̪ ɛ ɾ n ə	1619	t̪ɛɾnə	382 1121 66 107 1022	1439	urdu1245
3506	Armenian_Mod	swim	loʁɑl	l o ʁ ɑ l	655	loˈʁɑl	554 887 739 952 554	1439	nucl1235
3507	Breton_ST	swim	nøjal	n ø j a l	535	'nøjal, 'nœ̃:vĩ	107 1052 570 997 554	1439	bret1244
3508	Czech	swim	plavat	p l a v a t	1181	plavat	291 554 997 451 997 120	1439	czec1258
3509	German	swim	ʃvɪmən	ʃ v ɪ m ə n	316	'ʃvɪmən	683 451 1110 241 1022 107	1439	stan1295
3510	Italian	swim	nwotare	n w o t a r e	535	nwo'tare	107 462 887 120 997 153 1089	1439	ital1282
3511	Danish	swim	svœmə	s v œ m ə	316	ˈsvœmə	89 451 1059 241 1022	1439	dani1285
3512	Dutch_List	swim	zwɛmən	z w ɛ m ə n	316	'zwɛmə(n)	80 462 1121 241 1022 107	1439	dutc1256
3513	English	swim	swɪm	s w ɪ m	316	swɪm	89 462 1110 241	1439	stan1293
3514	French	swim	naʒe	n a ʒ e	535	naʒe	107 997 685 1089	1439	stan1290
3515	Greek_Mod	swim	ko̞limbo̞	k o̞ l i m b o̞	1550	ˌko̞liˈ(m)bo̞	838 878 554 1076 241 257 878	1439	mode1248
3516	Marathi	swim	poɦɳe	p o ɦ ɳ e	3497	'poɦɳe	291 887 401 711 1089	1439	mara1378
3517	Polish	swim	pwɨvaʨ	p w ɨ v a tɕ	1181	ˈpwɨvaʨ	291 462 983 451 997 200	1439	poli1260
3518	Portuguese_ST	swim	nɐdaɾ	n ɐ d a ɾ	535	nɐˈdaɾ	107 986 145 997 66	1439	port1283
3519	Russian	swim	plɨtʲ	p l ɨ tʲ	1181	plɨtʲ	291 554 983 115	1439	russ1263
3520	Spanish	swim	naðaɾ	n a ð a ɾ	535	na'ðaɾ	107 997 419 997 66	1439	stan1288
3521	Bihari	swim	heləb	h e l ə b	3539	heləb	405 1089 554 1022 257	1439	mait1250
3522	Oriya	swim	pɔhɔ̃r	p ɔ h ɔ̃ r	3607	pɔhɔ̃r-	291 916 405 915 153	1439	oriy1255
3523	Catalan	swim	nəða	n ə ð a	535	nə'ða	107 1022 419 997	1439	stan1289
#
3524	Urdu	tail	d̪ʊm	d̪ ʊ m	740	d̪ʊm	371 904 241	1220	urdu1245
3525	Armenian_Mod	tail	poʧʰ	p o tʃʰ	656	poʧʰ	291 887 661	1220	nucl1235
3526	Catalan	tail	kua	k ua	940	'kua	838 930	1220	stan1289
3527	Breton_ST	tail	lost	l o s t	1070	lost	554 887 89 120	1220	bret1244
3528	Czech	tail	otsas	o t s a s	1293	otsas	887 120 89 997 89	1220	czec1258
3529	German	tail	ʃvant͜s	ʃ v a n ts	1446	ʃvant͜s	683 451 997 107 15	1220	stan1295
3530	Italian	tail	koda	k o d a	940	'koda	838 887 145 997	1220	ital1282
3531	Swedish	tail	ʃæʈ	ʃ æ ʈ	317	ʃæʈ	683 1087 717	1220	swed1254
3532	Danish	tail	hɛːlə	h ɛː l ə	1330	'hɛ:lə	405 1117 554 1022	1220	dani1285
3533	Dutch_List	tail	start	s t a r t	317	start	89 120 997 153 120	1220	dutc1256
3534	English	tail	teɪl	t eɪ l	1359	teɪl	120 1108 554	1220	stan1293
3535	French	tail	kø	k ø	940	kø	838 1052	1220	stan1290
3536	Greek_Mod	tail	ura	u r a	1551	u'ra	868 153 997	1220	mode1248
3537	Marathi	tail	ʃepʈiː	ʃ e p ʈ iː	2339	ʃepʈi:, ʃepu:ʈ	683 1089 291 717 1068	1220	mara1378
3538	Polish	tail	ɔɡɔn	ɔ ɡ ɔ n	1935	ˈɔɡɔn	916 831 916 107	1220	poli1260
3539	Portuguese_ST	tail	ɾaβu	ɾ a β u	2329	ˈɾaβu	66 997 227 868	1220	port1283
3540	Russian	tail	xvostʲ	x v o s tʲ	1246	xvostʲ	778 451 887 89 115	1220	russ1263
3541	Spanish	tail	kola	k o l a	940	'kola	838 887 554 997	1220	stan1288
3542	Bihari	tail	nəŋgair	n ə ŋ ɡ ai r	2342	nəŋgair	107 1022 801 831 1037 153	1220	mait1250
3543	Oriya	tail	lanjɔ	l a n j ɔ	2342	lanjɔ	554 997 107 570 916	1220	oriy1255
3544	Swedish	tail	svans	s v a n s	3639	svans	89 451 997 107 89	1220	swed1254
3545	Portuguese_ST	tail	kauðɐ	k au ð ɐ	940	ˈkauðɐ	838 1033 419 986	1220	port1283
#
3546	Urdu	that	woʰ	w o	2683	woʰ	462 887	78	urdu1245
3547	Armenian_Mod	that	ɑɪ̯n	ai n	318	ɑɪ̯n	1037 107	78	nucl1235
3548	Breton_ST	that	ãn...se	ã n s e	318	ãn...-se	1014 107 89 1089	78	bret1244
3549	Czech	that	tamto	t a m t o	318	tamto	120 997 241 120 887	78	czec1258
3550	German	that	das	d a s	318	das	145 997 89	78	stan1295
3551	Swedish	that	dɛnə	d ɛ n ə	318	'dɛnə, dɛna	145 1121 107 1022	78	swed1254
3552	Danish	that	dɛn	d ɛ n	318	dεn, de	145 1121 107	78	dani1285
3553	Dutch_List	that	di	d i	318	di, dɑt, 'ɣenə	145 1076	78	dutc1256
3554	English	that	ðæt	ð æ t	318	ðæt	419 1087 120	78	stan1293
3555	Marathi	that	to	t o	318	to, ti:, te	120 887	78	mara1378
3556	Russian	that	tot	t o t	318	tot	120 887 120	78	russ1263
3557	German	that	jeːnɐ	j eː n ɐ	2440	je:nɐ	570 1091 107 986	78	stan1295
3558	Bihari	that	o	o	2683	o	887	78	mait1250
3559	Greek_Mod	that	pu	p u	3545	pu	291 868	78	mode1248
3560	Spanish	that	ese	e s e	3574	'ese	1089 89 1089	78	stan1288
3561	Polish	that	tamtɔ	t a m t ɔ	318	ˈtamtɔ	120 997 241 120 916	78	poli1260
3562	Oriya	that	seiʈa	s ei ʈ a	318	se(iṭa)	89 1107 717 997	78	oriy1255
3563	Catalan	that	əkɛʎ	ə k ɛ ʎ	3690	ə’kɛʎ	1022 838 1121 588	78	stan1289
#
3564	Urdu	there	wəhɑ̃	w ə h ɑ̃	3018	wəhɑ̃	462 1022 405 951	1937	urdu1245
3565	Armenian_Mod	there	ɑɪ̯ntɛʁ	ai n t ɛ ʁ	319	ɑɪ̯nˈtɛʁ	1037 107 120 1121 739	1937	nucl1235
3566	Catalan	there	əki	ə k i	942	ə’ki	1022 838 1076	1937	stan1289
3567	Breton_ST	there	aze	a z e	1071	ˈaze	997 80 1089	1937	bret1244
3568	Czech	there	tam	t a m	319	tam	120 997 241	1937	czec1258
3569	German	there	dɔrt	d ɔ r t	319	dɔrt	145 916 153 120	1937	stan1295
3570	Italian	there	la	l a	942	la, ko'la, li	554 997	1937	ital1282
3571	Swedish	there	dɛːr	d ɛː r	319	dɛːr	145 1117 153	1937	swed1254
3572	Marathi	there	tetʰe	t e tʰ e	3018	'tetʰe, 'titʰə	120 1089 138 1089	1937	mara1378
3573	Polish	there	tam	t a m	319	tam	120 997 241	1937	poli1260
3574	Russian	there	tam	t a m	319	tam	120 997 241	1937	russ1263
3575	Danish	there	dɛɐ̯	d ɛ ɐ̯	319	dεɐ̯	145 1121 985	1937	dani1285
3576	English	there	ðɛə	ð ɛ ə	319	ðɛə	419 1121 1022	1937	stan1293
3577	French	there	la	l a	942	la	554 997	1937	stan1290
3578	Dutch_List	there	dar	d a r	319	dar, ɑl'dar	145 997 153	1937	dutc1256
3579	Spanish	there	ai	ai	942	a'i	1037	1937	stan1288
3580	Oriya	there	seiʈʰi	s ei ʈʰ i	3616	se(i)ṭhi	89 1107 725 1076	1937	oriy1255
3581	Portuguese_ST	there	ɐi	ai	942	ɐˈi	1037	1937	port1283
3582	Catalan	there	əʎa	ə ʎ a	3691	ə’ʎa	1022 588 997	1937	stan1289
#
3583	Urdu	they	woʰ	w o	3014	woʰ	462 887	817	urdu1245
3584	Armenian_Mod	they	nəɾɑnkʰ	n ə ɾ ɑ n kʰ	657	nəˈɾɑnkʰ	107 1022 66 952 107 820	817	nucl1235
3585	Breton_ST	they	i	i	141	i, ĩnt	1076	817	bret1244
3586	Czech	they	oɲɪ	o ɲ ɪ	3010	oɲɪ, onɪ, ona	887 595 1110	817	czec1258
3587	Italian	they	koloro	k o l o r o	3179	ko'loro	838 887 554 887 153 887	817	ital1282
3588	Swedish	they	deː	d eː	3006	deː	145 1091	817	swed1254
3589	German	they	ziː	z iː	3006	zi:	80 1068	817	stan1295
3590	Danish	they	di	d i	3006	di	145 1076	817	dani1285
3591	Dutch_List	they	zɛi	z ɛi	3006	zɛi	80 1143	817	dutc1256
3592	English	they	ðɛɪ	ð ɛi	3006	ðɛɪ	419 1143	817	stan1293
3593	French	they	il	i l	943	il, ɛl	1076 554	817	stan1290
3594	Marathi	they	te	t e	3006	te, tja, ti:	120 1089	817	mara1378
3595	Polish	they	ɔni	ɔ n i	3010	ˈɔni	916 107 1076	817	poli1260
3596	Portuguese_ST	they	elɨʃ	e l ɨ ʃ	943	ˈelɨʃ	1089 554 983 683	817	port1283
3597	Russian	they	oni	o n i	3010	o'ni	887 107 1076	817	russ1263
3598	Spanish	they	eʎos	e ʎ o s	943	'eʎos	1089 588 887 89	817	stan1288
3599	Bihari	they	osəb	o s ə b	3543	osəb	887 89 1022 257	817	mait1250
3600	Italian	they	essi	e sː i	3006	es'si	1089 72 1076	817	ital1282
3601	Greek_Mod	they	afti	a f t i	3006	afˈti	997 452 120 1076	817	mode1248
3602	Oriya	they	semane	s e m a n e	3006	semane	89 1089 241 997 107 1089	817	oriy1255
#
3603	Urdu	thick	mo.ʈə	m o ʈ ə	836	ˈmo.ʈə	241 887 717 1022	1244	urdu1245
3604	Catalan	thick	gɾɔs	ɡ ɾ ɔ s	944	gɾɔs	831 66 916 89	1244	stan1289
3605	Czech	thick	tlʊstiː	t l ʊ s t iː	1294	tlʊstiː	120 554 904 89 120 1068	1244	czec1258
3606	Breton_ST	thick	tew	t e w	320	tew	120 1089 462	1244	bret1244
3607	German	thick	dɪk	d ɪ k	320	dɪk	145 1110 838	1244	stan1295
3608	Italian	thick	grɔsso	ɡ r ɔ sː o	944	'grɔsso	831 153 916 72 887	1244	ital1282
3609	Swedish	thick	ɕɔk	ɕ ɔ k	320	ɕɔk	204 916 838	1244	swed1254
3610	Danish	thick	d̥ʰyg̥ʰ	d̥ʰ y ɡ̥ʰ	320	d̥ʰyg̥ʰ	118 1047 812	1244	dani1285
3611	Dutch_List	thick	dɪk	d ɪ k	320	dɪk	145 1110 838	1244	dutc1256
3612	English	thick	θɪk	θ ɪ k	320	θɪk	417 1110 838	1244	stan1293
3613	French	thick	epɛ	e p ɛ	3004	epɛ	1089 291 1121	1244	stan1290
3614	Greek_Mod	thick	xo̞ndro̞s	x o̞ n d r o̞ s	3001	xo̞ˈ(n)dro̞s	778 878 107 145 153 878 89	1244	mode1248
3615	Russian	thick	tolstɨj	t o l s t ɨ j	1247	'tolstɨj	120 887 554 89 120 983 570	1244	russ1263
3616	Bihari	thick	gʱən	ɡ̤ ə n	3549	ghən	835 1022 107	1244	mait1250
3617	Spanish	thick	ɡoɾðo	ɡ o ɾ ð o	3587	'ɡoɾðo	831 887 66 419 887	1244	stan1288
3618	Polish	thick	ɡɛ̃stɨ	ɡ ɛ̃ s t ɨ	3603	ˈɡɛ̃stɨ	831 1123 89 120 983	1244	poli1260
3619	Oriya	thick	moʈa	m o ʈ a	836	moṭa	241 887 717 997	1244	oriy1255
3620	Catalan	thick	gɾuʃut	ɡ ɾ u ʃ u t	944	gɾu’ʃut	831 66 868 683 868 120	1244	stan1289
3621	Catalan	thick	əspɛs	ə s p ɛ s	3004	əs'pɛs	1022 89 291 1121 89	1244	stan1289
3622	Armenian_Mod	thick	hɑst	h ɑ s t	3672	hɑst	405 952 89 120	1244	nucl1235
3623	Marathi	thick	gʰəʈʈə	ɡʰ ə ʈː ə	3673	'gʰəʈʈə	836 1022 726 1022	1244	mara1378
3624	Portuguese_ST	thick	ɨʃpesu	ɨ ʃ p e s u	3004	ɨʃˈpesu	983 683 291 1089 89 868	1244	port1283
#
3625	Urdu	thin	pət.lə	p ə t l ə	837	ˈpət.lə	291 1022 120 554 1022	2308	urdu1245
3626	Catalan	thin	flak	f l a k	3500	flak	452 554 997 838	2308	stan1289
3627	Breton_ST	thin	mwãːn	m w ãː n	3028	mwã:n	241 462 992 107	2308	bret1244
3628	Czech	thin	tɛŋkiː	t ɛ ŋ k iː	321	tɛŋkiː	120 1121 801 838 1068	2308	czec1258
3629	German	thin	dʏn	d ʏ n	321	dʏn	145 1054 107	2308	stan1295
3630	Italian	thin	sottile	s o tː i l e	1774	sot'tile	89 887 130 1076 554 1089	2308	ital1282
3631	Swedish	thin	tɵn	t ɵ n	321	tɵn	120 970 107	2308	swed1254
3632	Danish	thin	d̥ʰøn	d̥ʰ ø n	321	d̥ʰøn	118 1052 107	2308	dani1285
3633	Dutch_List	thin	dʏn	d ʏ n	321	dʏn	145 1054 107	2308	dutc1256
3634	English	thin	θɪn	θ ɪ n	321	θɪn	417 1110 107	2308	stan1293
3635	French	thin	mɛ̃s	m ɛ̃ s	1406	mɛ̃s	241 1123 89	2308	stan1290
3636	Marathi	thin	patəɭ	p a t ə ɭ	837	'patəɭ	291 997 120 1022 708	2308	mara1378
3637	Polish	thin	ʨɛ̃nkʲi	tɕ ɛ̃ n kʲ i	321	ˈʨɛ̃nkʲi	200 1123 107 837 1076	2308	poli1260
3638	Russian	thin	tonkɨj	t o n k ɨ j	321	'tonkɨj	120 887 107 838 983 570	2308	russ1263
3639	Spanish	thin	delɣaðo	d e l ɣ a ð o	945	del'ɣaðo	145 1089 554 780 997 419 887	2308	stan1288
3640	Bihari	thin	patər	p a t ə r	837	patər	291 997 120 1022 153	2308	mait1250
3641	Breton_ST	thin	tãːnaw	t ãː n a w	321	'tã:naw	120 992 107 997 462	2308	bret1244
3642	Spanish	thin	flako	f l a k o	3592	'flako	452 554 997 838 887	2308	stan1288
3643	Greek_Mod	thin	le̞pto̞s	l e̞ p t o̞ s	3384	le̞ˈpto̞s	554 1106 291 120 878 89	2308	mode1248
3644	Oriya	thin	sɔrua	s ɔ r ua	3626	sɔrua	89 916 153 930	2308	oriy1255
3645	Armenian_Mod	thin	bɑɾɑk	b ɑ ɾ ɑ k	3021	bɑˈɾɑk	257 952 66 952 838	2308	nucl1235
3646	Marathi	thin	baɾiːk	b a ɾ iː k	3021	ba'ɾi:k	257 997 66 1068 838	2308	mara1378
3647	Marathi	thin	ɾoɖ	ɾ o ɖ	3675	ɾoɖ	66 887 721	2308	mara1378
3648	Portuguese_ST	thin	finu	f i n u	3027	ˈfinu	452 1076 107 868	2308	port1283
3649	Catalan	thin	pɾim	p ɾ i m	3692	pɾim	291 66 1076 241	2308	stan1289
#
3650	Urdu	think	soʧnə	s o tʃ n ə	1622	soʧnə	89 887 651 107 1022	2271	urdu1245
3651	Armenian_Mod	think	mətɑʦɛl	m ə t ɑ ts ɛ l	3501	mətɑˈʦɛl	241 1022 120 952 15 1121 554	2271	nucl1235
3652	Czech	think	mɪslɛt	m ɪ s l ɛ t	1184	mɪslɛt	241 1110 89 554 1121 120	2271	czec1258
3653	Breton_ST	think	sɔ̃ːʒal	s ɔ̃ː ʒ a l	3038	'sɔ̃:ʒal	89 921 685 997 554	2271	bret1244
3654	German	think	dɛŋkn̩	d ɛ ŋ k n̩	322	'dɛŋkn̩	145 1121 801 838 97	2271	stan1295
3655	Italian	think	pensare	p e n s a r e	946	pen'sare	291 1089 107 89 997 153 1089	2271	ital1282
3656	Swedish	think	tɛŋka	t ɛ ŋ k a	322	'tɛŋka	120 1121 801 838 997	2271	swed1254
3657	French	think	pɑ̃se	p ɑ̃ s e	946	pɑ̃se	291 951 89 1089	2271	stan1290
3658	Greek_Mod	think	sce̞fto̞me̞	s c e̞ f t o̞ m e̞	1554	ˈsce̞fto̞ˌme̞	89 606 1106 452 120 878 241 1106	2271	mode1248
3659	Polish	think	mɨɕlɛʨ	m ɨ ɕ l ɛ tɕ	1184	ˈmɨɕlɛʨ	241 983 204 554 1121 200	2271	poli1260
3660	Portuguese_ST	think	pẽsaɾ	p ẽ s a ɾ	946	pẽˈsaɾ	291 1090 89 997 66	2271	port1283
3661	Russian	think	dumatʲ	d u m a tʲ	3037	'dumatʲ	145 868 241 997 115	2271	russ1263
3662	Spanish	think	pensaɾ	p e n s a ɾ	946	pen'saɾ	291 1089 107 89 997 66	2271	stan1288
3663	Danish	think	d̥ʰɛŋ#g̥ʰə	d̥ʰ ɛ ŋ _ ɡ̥ʰ ə	322	ˈd̥ʰεŋ g̥ʰə	118 1121 801 1190 812 1022	2271	dani1285
